Region,Offset,Motif,Count,Total
TIR/Mutator,±2.0kb,FG-dDMR_21,34593,55195
TIR/Mutator,±2.0kb,FG-dDMR_22,24747,55195
TIR/Mutator,±2.0kb,FG-dDMR_23,25348,55195
TIR/Mutator,±2.0kb,FG-dDMR_24,24887,55195
TIR/Mutator,±2.0kb,FG-siren_01,11910,55195
TIR/Mutator,±2.0kb,FG-siren_02,21550,55195
TIR/Mutator,±2.0kb,FG-siren_03,21031,55195
TIR/Mutator,±2.0kb,FG-siren_04,17821,55195
TIR/Mutator,±2.0kb,FG-siren_05,22622,55195
TIR/Mutator,±2.0kb,FG-siren_06,20308,55195
TIR/Mutator,±2.0kb,FG-siren_07,26848,55195
TIR/Mutator,±2.0kb,FG-siren_08,27436,55195
TIR/Mutator,±2.0kb,FG-siren_09,32081,55195
TIR/Mutator,±2.0kb,FG-siren_10,23361,55195
nonLTR/unknown,±0.0kb,FG-dDMR_01,13,275
nonLTR/unknown,±0.0kb,FG-dDMR_02,0,275
nonLTR/unknown,±0.0kb,FG-dDMR_03,0,275
nonLTR/unknown,±0.0kb,FG-dDMR_04,16,275
nonLTR/unknown,±0.0kb,FG-dDMR_05,2,275
nonLTR/unknown,±0.0kb,FG-dDMR_06,1,275
nonLTR/unknown,±0.0kb,FG-dDMR_07,0,275
nonLTR/unknown,±0.0kb,FG-dDMR_08,9,275
nonLTR/unknown,±0.0kb,FG-dDMR_09,0,275
nonLTR/unknown,±0.0kb,FG-dDMR_10,1,275
nonLTR/unknown,±0.0kb,FG-dDMR_11,38,275
nonLTR/unknown,±0.0kb,FG-dDMR_12,96,275
nonLTR/unknown,±0.0kb,FG-dDMR_13,3,275
nonLTR/unknown,±0.0kb,FG-dDMR_14,5,275
nonLTR/unknown,±0.0kb,FG-dDMR_15,0,275
nonLTR/unknown,±0.0kb,FG-dDMR_16,36,275
nonLTR/unknown,±0.0kb,FG-dDMR_17,0,275
nonLTR/unknown,±0.0kb,FG-dDMR_18,4,275
nonLTR/unknown,±0.0kb,FG-dDMR_19,0,275
nonLTR/unknown,±0.0kb,FG-dDMR_20,0,275
nonLTR/unknown,±0.0kb,FG-dDMR_21,104,275
nonLTR/unknown,±0.0kb,FG-dDMR_22,13,275
nonLTR/unknown,±0.0kb,FG-dDMR_23,66,275
nonLTR/unknown,±0.0kb,FG-dDMR_24,25,275
nonLTR/unknown,±0.0kb,FG-siren_01,33,275
nonLTR/unknown,±0.0kb,FG-siren_02,7,275
nonLTR/unknown,±0.0kb,FG-siren_03,2,275
nonLTR/unknown,±0.0kb,FG-siren_04,1,275
nonLTR/unknown,±0.0kb,FG-siren_05,0,275
nonLTR/unknown,±0.0kb,FG-siren_06,0,275
nonLTR/unknown,±0.0kb,FG-siren_07,0,275
nonLTR/unknown,±0.0kb,FG-siren_08,3,275
nonLTR/unknown,±0.0kb,FG-siren_09,0,275
nonLTR/unknown,±0.0kb,FG-siren_10,8,275
nonLTR/unknown,±1.0kb,FG-dDMR_01,69,275
nonLTR/unknown,±1.0kb,FG-dDMR_02,0,275
nonLTR/unknown,±1.0kb,FG-dDMR_03,18,275
nonLTR/unknown,±1.0kb,FG-dDMR_04,47,275
nonLTR/unknown,±1.0kb,FG-dDMR_05,29,275
nonLTR/unknown,±1.0kb,FG-dDMR_06,16,275
nonLTR/unknown,±1.0kb,FG-dDMR_07,16,275
nonLTR/unknown,±1.0kb,FG-dDMR_08,76,275
nonLTR/unknown,±1.0kb,FG-dDMR_09,10,275
nonLTR/unknown,±1.0kb,FG-dDMR_10,22,275
nonLTR/unknown,±1.0kb,FG-dDMR_11,86,275
nonLTR/unknown,±1.0kb,FG-dDMR_12,180,275
nonLTR/unknown,±1.0kb,FG-dDMR_13,39,275
nonLTR/unknown,±1.0kb,FG-dDMR_14,36,275
nonLTR/unknown,±1.0kb,FG-dDMR_15,20,275
nonLTR/unknown,±1.0kb,FG-dDMR_16,71,275
nonLTR/unknown,±1.0kb,FG-dDMR_17,17,275
nonLTR/unknown,±1.0kb,FG-dDMR_18,12,275
nonLTR/unknown,±1.0kb,FG-dDMR_19,15,275
nonLTR/unknown,±1.0kb,FG-dDMR_20,21,275
nonLTR/unknown,±1.0kb,FG-dDMR_21,171,275
nonLTR/unknown,±1.0kb,FG-dDMR_22,39,275
nonLTR/unknown,±1.0kb,FG-dDMR_23,125,275
nonLTR/unknown,±1.0kb,FG-dDMR_24,58,275
nonLTR/unknown,±1.0kb,FG-siren_01,53,275
nonLTR/unknown,±1.0kb,FG-siren_02,34,275
nonLTR/unknown,±1.0kb,FG-siren_03,36,275
nonLTR/unknown,±1.0kb,FG-siren_04,24,275
nonLTR/unknown,±1.0kb,FG-siren_05,15,275
nonLTR/unknown,±1.0kb,FG-siren_06,12,275
nonLTR/unknown,±1.0kb,FG-siren_07,10,275
nonLTR/unknown,±1.0kb,FG-siren_08,32,275
nonLTR/unknown,±1.0kb,FG-siren_09,27,275
nonLTR/unknown,±1.0kb,FG-siren_10,35,275
nonLTR/unknown,±2.0kb,FG-dDMR_01,109,275
nonLTR/unknown,±2.0kb,FG-dDMR_02,3,275
nonLTR/unknown,±2.0kb,FG-dDMR_03,39,275
nonLTR/unknown,±2.0kb,FG-dDMR_04,93,275
nonLTR/unknown,±2.0kb,FG-dDMR_05,59,275
nonLTR/unknown,±2.0kb,FG-dDMR_06,29,275
nonLTR/unknown,±2.0kb,FG-dDMR_07,36,275
nonLTR/unknown,±2.0kb,FG-dDMR_08,111,275
nonLTR/unknown,±2.0kb,FG-dDMR_09,25,275
nonLTR/unknown,±2.0kb,FG-dDMR_10,46,275
nonLTR/unknown,±2.0kb,FG-dDMR_11,131,275
nonLTR/unknown,±2.0kb,FG-dDMR_12,217,275
nonLTR/unknown,±2.0kb,FG-dDMR_13,62,275
nonLTR/unknown,±2.0kb,FG-dDMR_14,40,275
nonLTR/unknown,±2.0kb,FG-dDMR_15,55,275
nonLTR/unknown,±2.0kb,FG-dDMR_16,120,275
nonLTR/unknown,±2.0kb,FG-dDMR_17,28,275
nonLTR/unknown,±2.0kb,FG-dDMR_18,44,275
nonLTR/unknown,±2.0kb,FG-dDMR_19,39,275
nonLTR/unknown,±2.0kb,FG-dDMR_20,46,275
nonLTR/unknown,±2.0kb,FG-dDMR_21,196,275
nonLTR/unknown,±2.0kb,FG-dDMR_22,66,275
nonLTR/unknown,±2.0kb,FG-dDMR_23,168,275
nonLTR/unknown,±2.0kb,FG-dDMR_24,83,275
nonLTR/unknown,±2.0kb,FG-siren_01,81,275
nonLTR/unknown,±2.0kb,FG-siren_02,58,275
nonLTR/unknown,±2.0kb,FG-siren_03,67,275
nonLTR/unknown,±2.0kb,FG-siren_04,38,275
nonLTR/unknown,±2.0kb,FG-siren_05,35,275
nonLTR/unknown,±2.0kb,FG-siren_06,34,275
nonLTR/unknown,±2.0kb,FG-siren_07,38,275
nonLTR/unknown,±2.0kb,FG-siren_08,75,275
nonLTR/unknown,±2.0kb,FG-siren_09,59,275
nonLTR/unknown,±2.0kb,FG-siren_10,66,275
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_01,656,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_02,40,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_03,232,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_04,1165,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_05,16511,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_06,351,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_07,254,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_08,2813,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_09,7231,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_10,2283,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_11,3528,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_12,5651,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_13,754,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_14,25,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_15,426,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_16,4571,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_17,279,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_18,110,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_19,350,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_20,814,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_21,2379,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_22,386,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_23,1624,43681
TIR/PIF_Harbinger,±0.0kb,FG-dDMR_24,1147,43681
TIR/PIF_Harbinger,±0.0kb,FG-siren_01,282,43681
TIR/PIF_Harbinger,±0.0kb,FG-siren_02,345,43681
TIR/PIF_Harbinger,±0.0kb,FG-siren_03,633,43681
TIR/PIF_Harbinger,±0.0kb,FG-siren_04,768,43681
TIR/PIF_Harbinger,±0.0kb,FG-siren_05,326,43681
TIR/PIF_Harbinger,±0.0kb,FG-siren_06,229,43681
TIR/PIF_Harbinger,±0.0kb,FG-siren_07,231,43681
TIR/PIF_Harbinger,±0.0kb,FG-siren_08,3245,43681
TIR/PIF_Harbinger,±0.0kb,FG-siren_09,417,43681
TIR/PIF_Harbinger,±0.0kb,FG-siren_10,6967,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_01,17146,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_02,1469,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_03,7289,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_04,15434,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_05,27127,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_06,4250,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_07,7360,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_08,16807,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_09,15173,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_10,11930,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_11,14728,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_12,22680,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_13,11681,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_14,731,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_15,10665,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_16,18403,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_17,7643,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_18,4636,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_19,8269,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_20,9203,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_21,20077,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_22,8262,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_23,12519,43681
TIR/PIF_Harbinger,±1.0kb,FG-dDMR_24,16064,43681
TIR/PIF_Harbinger,±1.0kb,FG-siren_01,4553,43681
TIR/PIF_Harbinger,±1.0kb,FG-siren_02,7718,43681
TIR/PIF_Harbinger,±1.0kb,FG-siren_03,14666,43681
TIR/PIF_Harbinger,±1.0kb,FG-siren_04,6627,43681
TIR/PIF_Harbinger,±1.0kb,FG-siren_05,8078,43681
TIR/PIF_Harbinger,±1.0kb,FG-siren_06,7144,43681
TIR/PIF_Harbinger,±1.0kb,FG-siren_07,9228,43681
TIR/PIF_Harbinger,±1.0kb,FG-siren_08,17055,43681
TIR/PIF_Harbinger,±1.0kb,FG-siren_09,11896,43681
TIR/PIF_Harbinger,±1.0kb,FG-siren_10,18044,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_01,25741,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_02,3302,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_03,13778,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_04,24187,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_05,31647,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_06,7579,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_07,13884,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_08,24989,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_09,19629,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_10,17879,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_11,21599,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_12,30465,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_13,20608,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_14,1364,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_15,19159,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_16,25749,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_17,14528,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_18,8602,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_19,15680,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_20,16091,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_21,28828,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_22,15777,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_23,20178,43681
TIR/PIF_Harbinger,±2.0kb,FG-dDMR_24,23842,43681
TIR/PIF_Harbinger,±2.0kb,FG-siren_01,8490,43681
TIR/PIF_Harbinger,±2.0kb,FG-siren_02,13988,43681
TIR/PIF_Harbinger,±2.0kb,FG-siren_03,21561,43681
TIR/PIF_Harbinger,±2.0kb,FG-siren_04,11307,43681
TIR/PIF_Harbinger,±2.0kb,FG-siren_05,15228,43681
TIR/PIF_Harbinger,±2.0kb,FG-siren_06,13531,43681
TIR/PIF_Harbinger,±2.0kb,FG-siren_07,17019,43681
TIR/PIF_Harbinger,±2.0kb,FG-siren_08,24415,43681
TIR/PIF_Harbinger,±2.0kb,FG-siren_09,20988,43681
TIR/PIF_Harbinger,±2.0kb,FG-siren_10,24373,43681
Repeat,±0.0kb,FG-dDMR_01,21,1279
Repeat,±0.0kb,FG-dDMR_02,1,1279
Repeat,±0.0kb,FG-dDMR_03,9,1279
Repeat,±0.0kb,FG-dDMR_04,81,1279
Repeat,±0.0kb,FG-dDMR_05,35,1279
Repeat,±0.0kb,FG-dDMR_06,1,1279
Repeat,±0.0kb,FG-dDMR_07,10,1279
Repeat,±0.0kb,FG-dDMR_08,77,1279
Repeat,±0.0kb,FG-dDMR_09,4,1279
Repeat,±0.0kb,FG-dDMR_10,11,1279
Repeat,±0.0kb,FG-dDMR_11,23,1279
Repeat,±0.0kb,FG-dDMR_12,48,1279
Repeat,±0.0kb,FG-dDMR_13,27,1279
Repeat,±0.0kb,FG-dDMR_14,2,1279
Repeat,±0.0kb,FG-dDMR_15,17,1279
Repeat,±0.0kb,FG-dDMR_16,61,1279
Repeat,±0.0kb,FG-dDMR_17,8,1279
Repeat,±0.0kb,FG-dDMR_18,11,1279
Repeat,±0.0kb,FG-dDMR_19,17,1279
Repeat,±0.0kb,FG-dDMR_20,26,1279
Repeat,±0.0kb,FG-dDMR_21,89,1279
Repeat,±0.0kb,FG-dDMR_22,31,1279
Repeat,±0.0kb,FG-dDMR_23,66,1279
Repeat,±0.0kb,FG-dDMR_24,18,1279
Repeat,±0.0kb,FG-siren_01,20,1279
Repeat,±0.0kb,FG-siren_02,7,1279
Repeat,±0.0kb,FG-siren_03,13,1279
Repeat,±0.0kb,FG-siren_04,1,1279
Repeat,±0.0kb,FG-siren_05,19,1279
Repeat,±0.0kb,FG-siren_06,8,1279
Repeat,±0.0kb,FG-siren_07,18,1279
Repeat,±0.0kb,FG-siren_08,33,1279
Repeat,±0.0kb,FG-siren_09,30,1279
Repeat,±0.0kb,FG-siren_10,30,1279
Repeat,±1.0kb,FG-dDMR_01,282,1279
Repeat,±1.0kb,FG-dDMR_02,16,1279
Repeat,±1.0kb,FG-dDMR_03,110,1279
Repeat,±1.0kb,FG-dDMR_04,396,1279
Repeat,±1.0kb,FG-dDMR_05,219,1279
Repeat,±1.0kb,FG-dDMR_06,44,1279
Repeat,±1.0kb,FG-dDMR_07,78,1279
Repeat,±1.0kb,FG-dDMR_08,457,1279
Repeat,±1.0kb,FG-dDMR_09,97,1279
Repeat,±1.0kb,FG-dDMR_10,113,1279
Repeat,±1.0kb,FG-dDMR_11,214,1279
Repeat,±1.0kb,FG-dDMR_12,374,1279
Repeat,±1.0kb,FG-dDMR_13,264,1279
Repeat,±1.0kb,FG-dDMR_14,22,1279
Repeat,±1.0kb,FG-dDMR_15,179,1279
Repeat,±1.0kb,FG-dDMR_16,311,1279
Repeat,±1.0kb,FG-dDMR_17,109,1279
Repeat,±1.0kb,FG-dDMR_18,109,1279
Repeat,±1.0kb,FG-dDMR_19,118,1279
Repeat,±1.0kb,FG-dDMR_20,145,1279
Repeat,±1.0kb,FG-dDMR_21,550,1279
Repeat,±1.0kb,FG-dDMR_22,174,1279
Repeat,±1.0kb,FG-dDMR_23,395,1279
Repeat,±1.0kb,FG-dDMR_24,257,1279
Repeat,±1.0kb,FG-siren_01,131,1279
Repeat,±1.0kb,FG-siren_02,101,1279
Repeat,±1.0kb,FG-siren_03,187,1279
Repeat,±1.0kb,FG-siren_04,106,1279
Repeat,±1.0kb,FG-siren_05,127,1279
Repeat,±1.0kb,FG-siren_06,109,1279
Repeat,±1.0kb,FG-siren_07,113,1279
Repeat,±1.0kb,FG-siren_08,239,1279
Repeat,±1.0kb,FG-siren_09,209,1279
Repeat,±1.0kb,FG-siren_10,223,1279
Repeat,±2.0kb,FG-dDMR_01,470,1279
Repeat,±2.0kb,FG-dDMR_02,39,1279
Repeat,±2.0kb,FG-dDMR_03,208,1279
Repeat,±2.0kb,FG-dDMR_04,636,1279
Repeat,±2.0kb,FG-dDMR_05,351,1279
Repeat,±2.0kb,FG-dDMR_06,104,1279
Repeat,±2.0kb,FG-dDMR_07,186,1279
Repeat,±2.0kb,FG-dDMR_08,705,1279
Repeat,±2.0kb,FG-dDMR_09,175,1279
Repeat,±2.0kb,FG-dDMR_10,247,1279
Repeat,±2.0kb,FG-dDMR_11,349,1279
Repeat,±2.0kb,FG-dDMR_12,618,1279
Repeat,±2.0kb,FG-dDMR_13,503,1279
Repeat,±2.0kb,FG-dDMR_14,34,1279
Repeat,±2.0kb,FG-dDMR_15,343,1279
Repeat,±2.0kb,FG-dDMR_16,515,1279
Repeat,±2.0kb,FG-dDMR_17,220,1279
Repeat,±2.0kb,FG-dDMR_18,197,1279
Repeat,±2.0kb,FG-dDMR_19,233,1279
Repeat,±2.0kb,FG-dDMR_20,279,1279
Repeat,±2.0kb,FG-dDMR_21,843,1279
Repeat,±2.0kb,FG-dDMR_22,360,1279
Repeat,±2.0kb,FG-dDMR_23,612,1279
Repeat,±2.0kb,FG-dDMR_24,445,1279
Repeat,±2.0kb,FG-siren_01,234,1279
Repeat,±2.0kb,FG-siren_02,200,1279
Repeat,±2.0kb,FG-siren_03,282,1279
Repeat,±2.0kb,FG-siren_04,189,1279
Repeat,±2.0kb,FG-siren_05,256,1279
Repeat,±2.0kb,FG-siren_06,211,1279
Repeat,±2.0kb,FG-siren_07,254,1279
Repeat,±2.0kb,FG-siren_08,417,1279
Repeat,±2.0kb,FG-siren_09,396,1279
Repeat,±2.0kb,FG-siren_10,375,1279
Satellite,±0.0kb,FG-dDMR_01,0,31
Satellite,±0.0kb,FG-dDMR_02,0,31
Satellite,±0.0kb,FG-dDMR_03,0,31
Satellite,±0.0kb,FG-dDMR_04,0,31
Satellite,±0.0kb,FG-dDMR_05,0,31
Satellite,±0.0kb,FG-dDMR_06,0,31
Satellite,±0.0kb,FG-dDMR_07,0,31
Satellite,±0.0kb,FG-dDMR_08,0,31
Satellite,±0.0kb,FG-dDMR_09,0,31
Satellite,±0.0kb,FG-dDMR_10,0,31
Satellite,±0.0kb,FG-dDMR_11,0,31
Satellite,±0.0kb,FG-dDMR_12,1,31
Satellite,±0.0kb,FG-dDMR_13,6,31
Satellite,±0.0kb,FG-dDMR_14,0,31
Satellite,±0.0kb,FG-dDMR_15,0,31
Satellite,±0.0kb,FG-dDMR_16,0,31
Satellite,±0.0kb,FG-dDMR_17,1,31
Satellite,±0.0kb,FG-dDMR_18,0,31
Satellite,±0.0kb,FG-dDMR_19,0,31
Satellite,±0.0kb,FG-dDMR_20,0,31
Satellite,±0.0kb,FG-dDMR_21,0,31
Satellite,±0.0kb,FG-dDMR_22,15,31
Satellite,±0.0kb,FG-dDMR_23,0,31
Satellite,±0.0kb,FG-dDMR_24,0,31
Satellite,±0.0kb,FG-siren_01,0,31
Satellite,±0.0kb,FG-siren_02,0,31
Satellite,±0.0kb,FG-siren_03,0,31
Satellite,±0.0kb,FG-siren_04,0,31
Satellite,±0.0kb,FG-siren_05,0,31
Satellite,±0.0kb,FG-siren_06,0,31
Satellite,±0.0kb,FG-siren_07,10,31
Satellite,±0.0kb,FG-siren_08,0,31
Satellite,±0.0kb,FG-siren_09,0,31
Satellite,±0.0kb,FG-siren_10,0,31
Satellite,±1.0kb,FG-dDMR_01,6,31
Satellite,±1.0kb,FG-dDMR_02,1,31
Satellite,±1.0kb,FG-dDMR_03,4,31
Satellite,±1.0kb,FG-dDMR_04,11,31
Satellite,±1.0kb,FG-dDMR_05,6,31
Satellite,±1.0kb,FG-dDMR_06,3,31
Satellite,±1.0kb,FG-dDMR_07,5,31
Satellite,±1.0kb,FG-dDMR_08,12,31
Satellite,±1.0kb,FG-dDMR_09,1,31
Satellite,±1.0kb,FG-dDMR_10,0,31
Satellite,±1.0kb,FG-dDMR_11,5,31
Satellite,±1.0kb,FG-dDMR_12,16,31
Satellite,±1.0kb,FG-dDMR_13,14,31
Satellite,±1.0kb,FG-dDMR_14,0,31
Satellite,±1.0kb,FG-dDMR_15,4,31
Satellite,±1.0kb,FG-dDMR_16,4,31
Satellite,±1.0kb,FG-dDMR_17,4,31
Satellite,±1.0kb,FG-dDMR_18,0,31
Satellite,±1.0kb,FG-dDMR_19,3,31
Satellite,±1.0kb,FG-dDMR_20,7,31
Satellite,±1.0kb,FG-dDMR_21,5,31
Satellite,±1.0kb,FG-dDMR_22,22,31
Satellite,±1.0kb,FG-dDMR_23,1,31
Satellite,±1.0kb,FG-dDMR_24,3,31
Satellite,±1.0kb,FG-siren_01,10,31
Satellite,±1.0kb,FG-siren_02,5,31
Satellite,±1.0kb,FG-siren_03,0,31
Satellite,±1.0kb,FG-siren_04,3,31
Satellite,±1.0kb,FG-siren_05,10,31
Satellite,±1.0kb,FG-siren_06,4,31
Satellite,±1.0kb,FG-siren_07,15,31
Satellite,±1.0kb,FG-siren_08,0,31
Satellite,±1.0kb,FG-siren_09,10,31
Satellite,±1.0kb,FG-siren_10,9,31
Satellite,±2.0kb,FG-dDMR_01,14,31
Satellite,±2.0kb,FG-dDMR_02,1,31
Satellite,±2.0kb,FG-dDMR_03,7,31
Satellite,±2.0kb,FG-dDMR_04,16,31
Satellite,±2.0kb,FG-dDMR_05,11,31
Satellite,±2.0kb,FG-dDMR_06,7,31
Satellite,±2.0kb,FG-dDMR_07,11,31
Satellite,±2.0kb,FG-dDMR_08,18,31
Satellite,±2.0kb,FG-dDMR_09,4,31
Satellite,±2.0kb,FG-dDMR_10,0,31
Satellite,±2.0kb,FG-dDMR_11,8,31
Satellite,±2.0kb,FG-dDMR_12,20,31
Satellite,±2.0kb,FG-dDMR_13,20,31
Satellite,±2.0kb,FG-dDMR_14,0,31
Satellite,±2.0kb,FG-dDMR_15,11,31
Satellite,±2.0kb,FG-dDMR_16,6,31
Satellite,±2.0kb,FG-dDMR_17,19,31
Satellite,±2.0kb,FG-dDMR_18,1,31
Satellite,±2.0kb,FG-dDMR_19,10,31
Satellite,±2.0kb,FG-dDMR_20,10,31
Satellite,±2.0kb,FG-dDMR_21,7,31
Satellite,±2.0kb,FG-dDMR_22,26,31
Satellite,±2.0kb,FG-dDMR_23,6,31
Satellite,±2.0kb,FG-dDMR_24,7,31
Satellite,±2.0kb,FG-siren_01,11,31
Satellite,±2.0kb,FG-siren_02,9,31
Satellite,±2.0kb,FG-siren_03,1,31
Satellite,±2.0kb,FG-siren_04,10,31
Satellite,±2.0kb,FG-siren_05,20,31
Satellite,±2.0kb,FG-siren_06,15,31
Satellite,±2.0kb,FG-siren_07,23,31
Satellite,±2.0kb,FG-siren_08,2,31
Satellite,±2.0kb,FG-siren_09,21,31
Satellite,±2.0kb,FG-siren_10,13,31
nonLTR/SINE,±0.0kb,FG-dDMR_01,18,6308
nonLTR/SINE,±0.0kb,FG-dDMR_02,0,6308
nonLTR/SINE,±0.0kb,FG-dDMR_03,0,6308
nonLTR/SINE,±0.0kb,FG-dDMR_04,220,6308
nonLTR/SINE,±0.0kb,FG-dDMR_05,51,6308
nonLTR/SINE,±0.0kb,FG-dDMR_06,4,6308
nonLTR/SINE,±0.0kb,FG-dDMR_07,0,6308
nonLTR/SINE,±0.0kb,FG-dDMR_08,265,6308
nonLTR/SINE,±0.0kb,FG-dDMR_09,34,6308
nonLTR/SINE,±0.0kb,FG-dDMR_10,352,6308
nonLTR/SINE,±0.0kb,FG-dDMR_11,157,6308
nonLTR/SINE,±0.0kb,FG-dDMR_12,231,6308
nonLTR/SINE,±0.0kb,FG-dDMR_13,100,6308
nonLTR/SINE,±0.0kb,FG-dDMR_14,6,6308
nonLTR/SINE,±0.0kb,FG-dDMR_15,2,6308
nonLTR/SINE,±0.0kb,FG-dDMR_16,348,6308
nonLTR/SINE,±0.0kb,FG-dDMR_17,3,6308
nonLTR/SINE,±0.0kb,FG-dDMR_18,10,6308
nonLTR/SINE,±0.0kb,FG-dDMR_19,3,6308
nonLTR/SINE,±0.0kb,FG-dDMR_20,0,6308
nonLTR/SINE,±0.0kb,FG-dDMR_21,142,6308
nonLTR/SINE,±0.0kb,FG-dDMR_22,8,6308
nonLTR/SINE,±0.0kb,FG-dDMR_23,117,6308
nonLTR/SINE,±0.0kb,FG-dDMR_24,72,6308
nonLTR/SINE,±0.0kb,FG-siren_01,147,6308
nonLTR/SINE,±0.0kb,FG-siren_02,7,6308
nonLTR/SINE,±0.0kb,FG-siren_03,54,6308
nonLTR/SINE,±0.0kb,FG-siren_04,8,6308
nonLTR/SINE,±0.0kb,FG-siren_05,4,6308
nonLTR/SINE,±0.0kb,FG-siren_06,0,6308
nonLTR/SINE,±0.0kb,FG-siren_07,6,6308
nonLTR/SINE,±0.0kb,FG-siren_08,631,6308
nonLTR/SINE,±0.0kb,FG-siren_09,4,6308
nonLTR/SINE,±0.0kb,FG-siren_10,522,6308
nonLTR/SINE,±1.0kb,FG-dDMR_01,2180,6308
nonLTR/SINE,±1.0kb,FG-dDMR_02,216,6308
nonLTR/SINE,±1.0kb,FG-dDMR_03,927,6308
nonLTR/SINE,±1.0kb,FG-dDMR_04,2248,6308
nonLTR/SINE,±1.0kb,FG-dDMR_05,1977,6308
nonLTR/SINE,±1.0kb,FG-dDMR_06,498,6308
nonLTR/SINE,±1.0kb,FG-dDMR_07,934,6308
nonLTR/SINE,±1.0kb,FG-dDMR_08,2377,6308
nonLTR/SINE,±1.0kb,FG-dDMR_09,1156,6308
nonLTR/SINE,±1.0kb,FG-dDMR_10,1798,6308
nonLTR/SINE,±1.0kb,FG-dDMR_11,1962,6308
nonLTR/SINE,±1.0kb,FG-dDMR_12,2975,6308
